
0,2109
1,2099
2,2100
3,2098
4,2099
5,2107
6,2100
7,2101
8,2103
9,2108
10,2101
11,2100
12,2102
13,2104
14,2104
15,2102
16,2104
17,2104
18,2102
19,2102
20,2101
21,2110
22,2107
23,2100
24,2112
25,2103
26,2102
27,2101
28,2106
29,2106
30,2106
31,2105
32,2107
33,2108
34,2105
35,2105
36,2107
37,2104
38,2105
39,2102
40,2102
41,2110
42,2108
43,2105
44,2093
45,2109
46,2108
47,2107
48,2108
49,2112
50,2109
51,2105
52,2107
53,2111
54,2104
55,2107
56,2107
57,2109
58,2124
59,2102
60,2110
61,2109
62,2108
63,2107
64,2112
65,2113
66,2107
67,2109
68,2108
69,2108
70,2111
71,2106
72,2108
73,2105
74,2103
75,2104
76,2116
77,2120
78,2106
79,2108
80,2113
81,2108
82,2110
83,2108
84,2110
85,2109
86,2107
87,2107
88,2110
89,2120
90,2106
91,2093
92,2101
93,2104
94,2118
95,2116
96,2107
97,2109
98,2109
99,2109
100,2110
101,2108
102,2109
103,2111
104,2109
105,2112
106,2108
107,2105
108,2105
109,2106
110,2106
111,2100
112,2110
113,2108
114,2107
115,2108
116,2110
117,2106
118,2110
119,2107
120,2108
121,2109
122,2108
123,2106
124,2106
125,2107
126,2107
127,2102
128,2109
129,2109
130,2106
131,2108
132,2105
133,2100
134,2104
135,2107
136,2115
137,2109
138,2107
139,2109
140,2108
141,2099
142,2123
143,2107
144,2107
145,2105
146,2107
147,2104
148,2117
149,2128
150,2095
151,2110
152,2110
153,2106
154,2108
155,2108
156,2101
157,2108
158,2110
159,2103
160,2107
161,2092
162,2104
163,2107
164,2085
165,2108
166,2107
167,2107
168,2106
169,2109
170,2110
171,2114
172,2108
173,2107
174,2106
175,2107
176,2109
177,2107
178,2108
179,2108
180,2102
181,2114
182,2105
183,2135
184,2110
185,2111
186,2108
187,2109
188,2109
189,2109
190,2111
191,2110
192,2106
193,2108
194,2112
195,2111
196,2120
197,2108
198,2106
199,2108
200,2110
201,2105
202,2107
203,2100
204,2109
205,2110
206,2108
207,2108
208,2100
209,2108
210,2108
211,2108
212,2108
213,2108
214,2108
215,2101
216,2110
217,2117
218,2101
219,2110
220,2112
221,2108
222,2108
223,2100
224,2109
225,2109
226,2111
227,2108
228,2109
