
0,2102
1,2101
2,2101
3,2101
4,2101
5,2096
6,2096
7,2096
8,2095
9,2100
10,2101
11,2104
12,2101
13,2104
14,2105
15,2104
16,2104
17,2103
18,2105
19,2106
20,2103
21,2104
22,2105
23,2107
24,2110
25,2104
26,2103
27,2104
28,2110
29,2095
30,2107
31,2105
32,2104
33,2103
34,2104
35,2106
36,2096
37,2104
38,2103
39,2103
40,2102
41,2107
42,2105
43,2064
44,2104
45,2104
46,2104
47,2104
48,2104
49,2106
50,2111
51,2108
52,2111
53,2108
54,2106
55,2107
56,2108
57,2109
58,2103
59,2101
60,2108
61,2104
62,2105
63,2108
64,2108
65,2107
66,2105
67,2107
68,2110
69,2108
70,2108
71,2110
72,2108
73,2108
74,2110
75,2107
76,2107
77,2104
78,2104
79,2106
80,2108
81,2105
82,2107
83,2110
84,2106
85,2107
86,2108
87,2108
88,2106
89,2107
90,2109
91,2108
92,2106
93,2105
94,2110
95,2101
96,2056
97,2108
98,2108
99,2108
100,2101
101,2113
102,2108
103,2102
104,2110
105,2111
106,2108
107,2104
108,2109
109,2108
110,2106
111,2108
112,2107
113,2102
114,2103
115,2105
116,2106
117,2106
118,2104
119,2104
120,2109
121,2108
122,2108
123,2108
124,2100
125,2107
126,2108
127,2110
128,2108
129,2108
130,2086
131,2109
132,2111
133,2105
134,2106
135,2106
136,2105
137,2107
138,2109
139,2109
140,2101
141,2112
142,2112
143,2108
144,2107
145,2112
146,2108
147,2110
148,2113
149,2146
150,2108
151,2110
152,2105
153,2110
154,2109
155,2105
156,2107
157,2108
158,2106
159,2107
160,2105
161,2109
162,2110
163,2105
164,2111
165,2109
166,2108
167,2110
168,2140
169,2113
170,2108
171,2107
172,2109
173,2110
174,2109
175,2110
176,2108
177,2111
178,2108
179,2108
180,2112
181,2105
182,2104
183,2115
184,2101
185,2105
186,2108
187,2107
188,2108
189,2107
190,2103
191,2098
192,2109
193,2108
194,2108
195,2126
196,2109
197,2107
198,2108
199,2110
200,2105
201,2108
202,2171
203,2105
204,2106
205,2106
206,2104
207,2111
208,2105
209,2112
210,2109
211,2110
212,2108
213,2105
214,2107
215,2106
216,2105
217,2108
218,2110
219,2118
220,2108
221,2110
222,2112
223,2106
224,2105
225,2109
226,2108
227,2106
228,2112
229,2107
230,2105
231,2108
232,2108
233,2106
234,2106
235,2107
236,2114
237,2112
238,2098
239,2104
240,2112
241,2110
242,2110
243,2108
244,2112
245,2107
246,2122
247,2106
248,2111
249,2109
250,2108
251,2109
252,2112
253,2105
254,2108
255,2101
256,2105
257,2108
258,2107
259,2110
260,2107
261,2110
262,2110
263,2108
264,2093
265,2108
266,2108
267,2105
268,2104
269,2109
270,2104
271,2107
272,2097
273,2105
274,2109
275,2108
276,2105
277,2108
278,2112
279,2109
280,2109
281,2109
282,2111
283,2108
284,2108
285,2110
286,2109
287,2104
288,2104
289,2107
290,2113
291,2105
292,2108
293,2105
294,2106
295,2108
296,2108
297,2109
298,2110
299,2096
300,2110
301,2109
302,2107
303,2108
304,2107
305,2094
306,2114
307,2094
308,2101
309,2108
310,2106
311,2110
312,2109
313,2106
314,2103
315,2108
316,2109
317,2121
318,2110
319,2108
320,2111
321,2106
322,2108
323,2110
324,2120
325,2111
326,2105
327,2109
328,2100
329,2105
330,2107
331,2109
332,2114
333,2108
334,2108
335,2110
336,2108
337,2109
338,2109
339,2109
340,2108
341,2108
342,2110
343,2100
344,2106
345,2106
346,2109
347,2108
348,2107
349,2108
350,2112
351,2114
352,2104
353,2109
354,2108
355,2106
356,2110
357,2108
358,2107
359,2103
360,2112
361,2103
362,2107
363,2108
364,2108
365,2106
366,2106
367,2107
368,2111
369,2119
370,2110
371,2108
372,2106
373,2104
374,2108
375,2125
376,2102
377,2101
378,2110
379,2108
380,2106
381,2099
382,2105
383,2106
384,2109
385,2110
386,2108
387,2109
388,2110
389,2109
390,2107
391,2108
392,2110
393,2134
394,2110
395,2102
396,2031
397,2103
398,2107
399,2108
400,2108
401,2105
402,2107
403,2110
404,2106
405,2113
406,2108
407,2104
408,2108
409,2110
410,2107
411,2109
412,2107
413,2110
414,2114
415,2109
416,2106
417,2109
418,2109
419,2106
420,2108
421,2109
422,2108
423,2111
424,2109
425,2111
426,2108
427,2106
428,2108
429,2108
430,2099
431,2108
432,2109
433,2108
434,2108
435,2108
436,2108
437,2109
438,2105
439,2109
440,2108
441,2114
442,2109
443,2112
444,2102
445,2125
446,2104
447,2111
448,2114
449,2130
450,2107
451,2105
452,2108
453,2105
454,2107
455,2108
456,2110
457,2105
458,2111
459,2107
460,2108
461,2107
462,2110
463,2108
464,2110
465,2105
466,2108
467,2106
468,2101
469,2106
470,2105
471,2106
472,2108
473,2107
474,2109
475,2109
476,2110
477,2110
478,2109
479,2110
480,2107
481,2107
482,2107
483,2096
484,2106
485,2108
486,2110
487,2106
488,2111
489,2110
490,2104
491,2119
492,2109
493,2145
494,2109
495,2110
496,2109
497,2100
498,2108
499,2110
500,2106
501,2110
502,2098
503,2103
504,2112
505,2108
506,2105
507,2106
508,2110
509,2103
510,2107
511,2104
512,2109
513,2107
514,2108
515,2110
516,2106
517,2107
518,2105
519,2114
520,2106
521,2105
522,2110
523,2105
524,2109
525,2109
526,2109
527,2111
528,2109
529,2104
530,2111
531,2102
532,2110
533,2104
534,2112
535,2108
536,2102
537,2105
538,2108
539,2104
540,2105
541,2110
542,2109
543,2107
544,2108
545,2109
546,2128
547,2108
548,2105
549,2112
550,2117
551,2108
552,2110
553,2107
554,2108
555,2101
556,2107
557,2105
558,2108
559,2108
560,2109
561,2111
562,2108
563,2110
564,2114
565,2110
566,2108
567,2110
568,2106
569,2108
570,2103
571,2108
572,2112
573,2106
574,2102
575,2111
576,2108
577,2107
578,2108
579,2116
580,2107
581,2107
582,2108
583,2119
584,2104
585,2118
586,2103
587,2105
588,2100
589,2104
590,2108
591,2109
592,2108
593,2112
594,2111
595,2108
596,2109
597,2108
598,2108
599,2100
600,2107
601,2117
602,2110
603,2111
604,2104
605,2106
606,2104
607,2106
608,2098
609,2109
610,2104
611,2105
612,2103
613,2106
614,2106
615,2108
616,2112
617,2108
618,2111
619,2108
620,2107
621,2108
622,2106
623,2104
624,2124
625,2105
626,2107
627,2105
628,2108
629,2106
630,2108
631,2108
632,2110
633,2109
634,2112
635,2112
636,2112
637,2106
638,2109
639,2116
640,2111
641,2104
642,2108
643,2112
644,2109
645,2110
646,2108
647,2109
648,2110
649,2109
650,2112
651,2110
652,2109
653,2098
654,2110
655,2110
656,2106
657,2108
658,2108
659,2108
660,2109
661,2115
662,2109
663,2107
664,2103
665,2117
666,2107
667,2108
668,2108
669,2112
670,2111
671,2111
672,2108
673,2106
674,2111
675,2107
676,2107
677,2111
678,2114
679,2107
680,2108
681,2108
682,2106
683,2106
684,2110
685,2106
686,2109
687,2111
688,2109
689,2115
690,2110
691,2115
692,2108
693,2110
694,2108
695,2110
696,2137
697,2108
698,2108
699,2107
700,2108
701,2107
702,2108
703,2109
704,2110
705,2114
706,2111
707,2106
708,2109
709,2105
710,2109
711,2107
712,2109
713,2110
714,2108
715,2108
716,2108
717,2108
718,2106
719,2110
720,2108
721,2112
722,2108
723,2107
724,2107
725,2109
726,2104
727,2107
728,2116
